ticker,company,score,tier,ATRpct,AVWAP252,EMA20,EMA200,EMA50,EMA50_slope_5d,MACD_hist,RSI14,SMA20,SMA200,SMA50,avg_dollar_vol_20d,avg_vol_20d,d20,d5,dist_to_52w_low,drawdown_pct,is_20d_high,liq_tier,price,r120,r60,vol_vs20,vsEMA200,vsEMA50,vsSMA20,vsSMA200,vsSMA50
CGG.TO,China Gold International Resources,37.2130,small,3.55,9.2,13.360424905220777,10.076386047327945,12.445446452052545,4.00286551269855,0.271,82,13.01,9.47,12.52,256016.48,16401.0,26.5,11.5,212.66,0.0,True,small,15.61,94.45,46.44,84.84,54.91665292180281,25.427400777780406,19.95,64.91,24.7
UPB,Upstream Bio,37.1416,small,7.68,13.9,16.19681522531244,13.473754696558576,13.955409012754469,6.0735330791280795,-0.092,62,16.34,12.74,13.24,8973306.38,505112.0,30.34,-6.15,192.67,-35.14,False,small,17.76,138.14,92.68,-47.37,31.811810441644784,27.262482839222745,8.69,39.44,34.14
MDA.TO,MDA Space,37.1067,small,4.79,28.37,43.04672471740935,30.062892632663747,39.23273919430608,3.3313295312620728,-0.163,63,42.99,29.55,38.73,27567775.67,616177.0,10.09,-0.78,202.3,-3.49,False,small,44.74,109.85,58.71,-39.69,48.82134113531502,14.037410894045355,4.08,51.4,15.52
SPAI,Safe Pro Group,36.8184,small,9.25,3.66,3.9262427874559163,3.2939648187541235,3.5440850344422254,4.81767178931396,0.082,73,3.87,3.2,3.36,1909045.94,367478.0,36.71,35.29,219.5,0.0,True,small,5.2,39.28,91.7,89.71,57.8644668696491,46.72334183478151,34.2,62.32,54.41
NEO.TO,Neo Performance Materials,36.7257,small,4.72,11.74,16.71863554198158,11.44750429138224,15.319077044583262,2.5912434227985948,-0.132,59,16.73,10.36,15.35,4157960.03,247056.0,0.72,-1.17,131.04,-7.83,False,small,16.83,125.58,78.81,-71.98,47.018944667876106,9.863015578676727,0.59,62.46,9.67
VITL,Vital Farms,36.6922,small,4.24,35.64,44.398746587894124,36.61772685619927,40.36157637431192,5.108102215119947,0.751,95,42.64,35.81,39.24,58999371.82,1171669.0,38.41,5.46,79.01,0.0,True,small,50.35,59.6,58.45,-22.75,37.50170838765734,24.74735756863351,18.09,40.61,28.33
DSBX,Dogwood State Bank,36.6338,small,0.94,17.59,17.586042335665567,15.238455219570122,16.267729056145328,6.284988727874841,0.973,90,16.79,15.19,15.85,1053750.98,44090.0,51.27,56.33,83.85,0.0,True,small,23.9,54.09,56.72,-57.59,56.84004484461267,46.916634261077085,42.31,57.32,50.77
EVOK,Evoke Pharma,36.6263,small,8.61,6.79,5.265414232521637,4.185814994540376,4.58117821506147,6.699779994057553,0.072,70,5.1,4.02,4.27,2911397.68,463968.0,41.65,22.56,203.14,-11.37,True,small,6.28,73.15,78.27,1489.37,50.03051993915408,37.08263912007044,22.97,56.03,46.88
IZEA,IZEA Worldwide,36.5127,small,6.8,2.92,3.9016864126843527,2.816519449518896,3.479355339417734,5.198407510404812,0.024,65,3.9,2.68,3.34,429284.74,98167.0,10.99,4.12,155.73,0.0,True,small,4.37,93.5,49.25,-24.58,55.15603844832182,25.597979329450006,12.19,63.36,31.07
REZI,Resideo Technologies,36.4510,small,3.7,22.1,29.195381985156597,22.443363286829786,26.048809320484455,5.313727244611854,0.264,75,28.66,22.14,25.16,68016688.77,2114947.0,31.64,2.49,118.92,-2.04,False,small,32.16,73.0,54.62,-28.5,43.294031242064904,23.460537502225787,12.22,45.29,27.82
LITE,Lumentum,36.3767,large,4.42,78.53,112.4736663764411,82.15248858050523,102.20688535409201,3.342098479197597,-0.437,64,112.99,81.87,101.1,345748606.76,2954738.0,11.95,1.0,136.11,-2.67,False,large,117.01,78.13,50.21,-60.35,42.43025624882464,14.483480828735896,3.57,42.92,15.75
BELFB,Bel Fuse,36.3416,small,3.23,87.61,126.1978398985575,89.81044692274821,112.60691065982186,3.4626227729878334,-1.626,54,129.9,85.45,109.9,21529684.42,166175.0,8.11,-1.12,113.38,-3.79,False,small,129.56,57.42,79.02,-72.31,44.259386785418144,15.055105624371778,-0.26,51.61,17.89
ABVC,ABVC BioPharma,36.2999,small,8.47,1.32,3.0011304962465406,1.6722637541756045,2.7531282910277866,2.6593185429550914,0.0,56,2.94,1.31,2.89,560317.55,185003.0,0.62,-8.22,622.84,-36.1,False,small,3.03,338.94,121.07,-76.62,81.19151314702353,10.056622129615779,3.16,131.92,4.71
TREE,LendingTree,36.2713,small,4.31,45.51,55.96565159505613,45.70505718586005,48.79846196304,6.907825888545149,0.416,87,55.4,43.59,44.84,23649409.71,374525.0,28.71,-0.59,87.15,-1.54,False,small,63.15,65.56,78.17,-73.99,38.168517639524936,29.409816333616966,13.99,44.86,40.81
CBGPY,Close Brothers Group,36.2163,small,1.5,8.64,13.401122699594753,9.952250112230008,11.92370275161333,4.596444278988243,-0.002,84,13.16,8.36,11.57,64662.25,4525.0,29.32,0.0,197.83,-4.91,False,small,14.29,71.75,51.81,-100.0,43.58561972271444,19.845322360677752,8.6,70.9,23.46
ASPS,Altisource Portfolio Solutions,36.0446,small,7.12,8.37,10.987676019860183,8.761775376614631,10.486070261870028,1.2044917672324296,0.062,60,10.77,7.54,10.95,260409.01,21301.0,6.3,16.54,199.63,-18.72,True,small,12.23,124.72,103.41,-30.39,39.583582941901675,16.630917918520318,13.46,62.18,11.67
AMPX,Amprius Technologies,35.8956,small,10.72,4.24,7.221259330412619,3.9177020597988466,6.327977178487479,2.1929117273860266,-0.216,56,7.44,3.48,6.25,55150954.19,7949114.0,-15.39,-2.42,873.07,-19.88,False,small,6.94,196.5,132.82,-71.23,77.14466016224657,9.671697672885848,-6.73,99.62,11.0
AMSC,American Superconductor,35.6689,small,6.62,29.98,49.85949386813407,31.97353238345476,43.73814060483629,3.5053425714101305,-1.118,40,51.16,29.79,42.63,66180085.34,1344987.0,13.9,-7.27,211.42,-13.45,False,small,49.21,145.9,76.43,-48.99,53.90854976494415,12.510498433394002,-3.82,65.15,15.43
SPNS,Sapiens International,35.5948,small,1.31,34.77,35.53210912855477,30.139510690749564,32.001852628285164,7.982614113819819,1.448,96,33.0,28.21,30.83,79808091.77,1868823.0,47.97,0.04,78.53,-0.01,True,small,42.71,61.27,51.76,-73.05,41.70767547698968,33.46102332291328,29.4,51.4,38.53
LUG.TO,Lundin Gold,35.5399,small,3.57,52.35,74.64322182917218,53.62212413468539,70.34108488664324,2.6531893569944565,0.499,75,72.69,49.43,71.18,55714704.22,704536.0,23.99,-0.54,220.61,-1.69,False,small,79.08,109.07,22.84,-58.98,47.476440510582485,12.42362856279482,8.79,59.97,11.1
FDMT,4D Molecular Therapeutics,35.0133,small,9.05,6.61,6.053000187890117,6.124297114574407,5.185412651646834,8.150705937498227,0.066,54,5.88,4.94,4.89,17581693.02,2566671.0,49.89,-5.65,172.91,-59.27,False,small,6.85,65.46,97.41,-89.04,11.849570193101645,32.10134776495579,16.52,38.53,40.14
ENLT.TA,Enlight Renewable Energy,34.9974,large,2.97,6571.74,8612.564989363407,6965.185948663823,8151.631774544968,2.4509953996873834,53.358,62,8523.9,6619.24,8195.4,3321421424.7,369951.0,4.13,0.9,67.53,-2.78,False,large,8978.0,44.04,37.72,-52.44,28.89820984208338,10.13745773006487,5.33,35.63,9.55
EBAY,eBay,34.9215,large,2.15,69.33,93.47943966598251,72.66253938258916,85.71644767354296,3.6849989819086604,0.135,67,92.6,70.37,83.29,686538489.38,6952288.0,21.27,-1.94,76.46,-2.0,False,large,98.75,52.71,36.94,-63.88,35.90221431713645,15.20542752319396,6.64,40.34,18.56
PSIX,Power Solutions International,34.9062,small,10.93,50.34,85.87264473369883,48.34668421254508,76.45916090431417,2.0250065843015808,-2.252,47,88.87,42.95,77.23,66908180.56,801008.0,-7.72,-2.5,418.5,-16.22,False,small,83.53,166.27,99.98,-54.71,72.77296542774178,9.247863842678994,-6.01,94.48,8.15
CLS.TO,Celestica,34.8355,large,4.91,147.76,260.1504728776461,168.68934419343722,233.26166338474982,2.599628848840485,-5.457,35,266.84,162.46,229.78,238122591.33,942463.0,12.89,-6.51,354.02,-14.14,False,large,252.66,87.87,54.52,-56.78,49.7782810218724,8.316127191142364,-5.31,55.52,9.96
NG.TO,Novagold Resources,34.8264,small,3.43,5.56,7.865132821295852,5.881342642084033,7.117286621059436,3.741323347387149,-0.016,81,7.82,5.36,6.93,3463483.01,417287.0,8.92,-0.12,156.17,-0.95,False,small,8.3,88.21,67.68,-19.95,41.1242382072629,16.61747575882384,6.14,54.97,19.78
OPRX,OptimizeRx,34.6395,small,7.92,8.59,15.228339763769236,10.654973267461038,13.977926404288002,3.704877123256156,0.086,66,14.78,8.89,13.98,6839724.29,423512.0,12.54,-4.21,321.67,-8.19,False,small,16.15,231.62,32.49,-57.79,51.57241219290609,15.539312004430572,9.27,81.71,15.49
TEM,Tempus AI,34.6255,large,6.83,58.82,67.22971916888031,56.71752233333276,63.63947718335281,4.193615185329391,1.723,80,64.44,55.8,63.86,886390426.7,11457994.0,19.96,4.85,143.04,-13.51,False,large,77.36,51.89,45.41,23.63,36.395238750645674,21.55976671071127,20.05,38.64,21.14
HLLY,Holley,34.6012,small,5.11,2.6,3.092130177490401,2.607595350981949,2.651885591617891,9.034155714216375,0.079,93,2.9,2.55,2.45,2947352.9,802001.0,59.09,3.23,107.63,-1.21,False,small,3.67,38.68,86.55,-68.03,40.74269608656795,38.39209397268781,26.84,43.95,50.13
CDE,Coeur Mining,34.5236,small,4.35,7.06,10.806654347045775,7.824329136226188,9.795573286648503,4.1627968357931255,0.049,82,10.51,7.24,9.69,158044150.1,13583511.0,25.38,-0.47,141.89,-1.9,False,small,11.64,126.36,38.02,-62.39,48.76674788778348,18.829185994304943,10.71,60.63,20.07
LPTH,LightPath Technologies,34.5193,small,7.52,2.8,3.5215224335908784,2.6311757117811365,3.2597144580019664,3.0326116591474106,0.002,67,3.45,2.63,3.25,1349397.62,356984.0,23.53,3.56,263.46,-10.85,False,small,3.78,77.46,47.66,122.19,43.66201326178947,15.961077226283837,9.64,43.95,16.43
DLO,Dlocal,34.4954,small,4.97,10.62,12.642513406251178,10.235872986762628,11.567720129577634,6.730687404268232,0.394,78,11.94,10.43,11.31,44164996.89,3037483.0,34.26,-7.15,93.54,-7.15,False,small,14.54,56.1,31.58,-62.09,42.04943749110224,25.694603924782978,21.82,39.45,28.51
AII.TO,Almonty Industries,34.4633,small,5.72,4.04,5.922517472065292,3.8717785561467273,5.643949768499009,1.3601449240737473,0.015,62,5.68,3.38,5.89,3261720.28,547268.0,-1.32,-3.25,436.94,-26.87,False,small,5.96,109.12,54.6,-66.02,53.93442351030306,5.599805888865017,4.86,76.54,1.15
FIX,Comfort Systems USA,34.3436,large,3.29,439.0,671.2668206363772,479.08858202947835,608.0284039066992,2.9735225748685368,-7.064,50,693.56,464.48,592.96,320965741.29,462180.0,0.9,2.0,134.61,-3.29,False,large,694.46,101.54,45.72,-53.24,44.95440426865984,14.215058957437066,0.13,49.51,17.12
LIF,Life360,34.3036,small,4.06,53.76,80.38254811388369,55.30904106506215,72.79241111725833,4.137531274237105,0.312,67,79.84,51.86,71.5,70826771.43,824430.0,11.85,0.56,171.7,-3.41,False,small,85.91,106.32,36.8,-53.25,55.32722742189793,18.0205445614531,7.6,65.65,20.16
INFU,InfuSystem,34.1162,small,6.51,6.81,8.22579878259367,6.657561979551461,7.11281128222194,8.434079445986796,0.184,91,7.76,6.93,6.72,2577861.98,266583.0,60.9,0.42,105.74,0.0,True,small,9.67,33.2,85.25,-15.95,45.248366139153774,35.95187073456603,24.65,39.55,43.91
VIGL,Vigil Neuroscience,33.8844,small,0.3,5.39,8.006820230382996,4.800066061307995,7.250961890355048,2.5011966462092694,-0.057,40,8.06,3.82,7.97,8539109.75,1060759.0,0.5,0.0,475.0,-0.37,False,small,8.05,199.26,232.64,-100.0,67.70602523346135,11.019753264843434,-0.08,110.51,0.97
SCS,Steelcase,33.7283,small,2.8,12.65,14.74137487753947,11.773621078590102,12.89237876386121,5.926055019858767,0.01,86,14.43,11.48,12.07,52842359.49,3277046.0,52.41,-0.15,72.71,-2.74,False,small,16.12,38.59,58.11,-44.21,36.91624600789667,25.035110240370663,11.73,40.44,33.58
TERN,Terns Pharmaceuticals,33.7059,small,7.13,6.01,6.201338775472813,5.037208939001738,5.398940242195235,5.551658137454929,-0.014,67,6.19,4.55,5.21,7716287.21,1137257.0,12.15,-3.76,239.25,-39.58,False,small,6.78,100.15,121.73,-30.88,34.598347658448404,25.580200851477098,9.69,49.07,30.18
TME,Tencent Music Entertainment,33.6314,small,3.12,13.91,23.532892003995563,16.620423383539016,21.368376102825746,4.206600217133283,0.133,88,23.09,14.99,21.12,154885947.2,6211588.0,17.07,-2.41,166.9,-2.6,False,small,24.93,104.61,39.54,-47.33,49.99617894626467,16.667733102578943,8.0,66.33,18.08
CLBR,PSQ Holdings,33.5461,small,8.71,13.67,15.712700100706954,12.32140895008583,14.595476502734194,3.1026990585400815,0.164,65,15.56,11.76,14.57,30337493.09,1759715.0,11.88,13.2,69.19,0.0,True,small,17.24,57.59,59.63,171.69,39.919063394774376,18.11878835727221,10.79,46.6,18.3
PRPO,Precipio,33.4924,small,2.68,8.73,14.327457687797407,9.527374375808128,13.248456890936454,2.212626241657034,-0.072,51,14.42,8.47,13.45,117562.38,8108.0,-1.36,-1.36,222.22,-10.49,False,small,14.5,99.42,45.58,147.36,52.19303270813356,9.446708543994674,0.59,71.18,7.78
COE,51 Talk Online Education,33.1938,small,8.54,21.86,32.527985624632585,23.468732587750267,29.966470907805096,3.525393840624802,0.24,76,31.99,21.68,30.74,509323.04,14519.0,21.68,3.02,179.52,-0.16,False,small,35.08,90.14,80.99,-89.13,49.47547707927929,17.064168509956335,9.65,61.81,14.11
AREN,Arena Group,33.1334,small,10.37,2.42,6.581720033799449,4.053523715634857,6.160017997134709,2.155346140194969,-0.05,48,6.6,3.4,6.15,1495205.45,231456.0,5.9,-5.97,1033.33,-33.81,False,small,6.46,336.49,38.03,-56.74,59.36751461655736,4.869823481113622,-2.08,90.12,5.12
EYPT,EyePoint Pharmaceuticals,33.1258,small,6.56,8.27,10.725321636476846,8.527686167316794,9.918768342356396,3.2071074545466427,0.077,71,10.55,8.01,10.08,7573907.96,656318.0,10.11,4.06,179.42,-4.79,True,small,11.54,101.75,63.92,-51.6,35.32392930016817,16.345090455640676,9.4,44.1,14.52
SCLX,Scilex,33.0084,small,12.69,13.63,15.694162980889969,15.690759323049845,12.132179666556066,12.005050379212513,-0.155,61,16.03,12.29,10.34,5362215.38,312132.0,43.64,-4.98,330.56,-61.04,False,small,17.18,68.67,227.22,-30.98,9.491195717739732,41.6068709183306,7.14,39.78,66.22
VRNA,Verona Pharma,33.0059,small,0.26,75.52,104.72677773649295,72.79912922966429,98.90851743459402,1.5155024767700143,-0.485,57,105.33,68.19,100.66,179764796.16,1704740.0,0.14,0.17,305.42,-0.33,False,small,105.45,59.85,42.63,2.13,44.85063367630377,6.613669616200357,0.11,54.65,4.76
MDGL,Madrigal Pharmaceuticals,32.9958,small,4.25,305.59,355.14150058092173,308.9895333950574,329.83646306417035,4.0986129675352645,5.811,88,342.57,317.26,318.88,185439103.65,455680.0,36.38,10.03,100.98,0.0,True,small,406.95,29.82,50.24,5.93,31.70349025372832,23.37932447475555,18.79,28.27,27.62
ACQ.TO,AutoCanada,32.8476,small,4.01,19.72,29.052700950553874,21.148996435691508,26.262779020968345,4.446645331754873,0.137,76,28.68,19.79,25.62,1729493.1,55790.0,11.51,0.03,123.02,-4.17,False,small,31.0,82.14,41.88,-29.2,46.579059173151705,18.03777496375929,8.07,56.61,21.02
GNRC,Generac,32.6427,large,2.57,150.9,187.20982309110263,149.61098858861283,167.86549611488454,3.7324830945580256,-1.993,46,189.22,148.61,161.19,251509812.53,1316736.0,21.69,-3.92,87.41,-5.84,False,large,191.01,45.94,53.36,-66.91,27.671103440952805,13.787528956680717,0.95,28.53,18.5
GILT.TA,Gilat Satellite Networks,32.6106,large,4.36,2437.95,2879.4983046155094,2359.924132929612,2666.1886222395815,2.9460496448810547,8.835,76,2839.5,2381.09,2588.26,1044599232.6,330988.0,20.64,6.91,92.91,-0.16,False,large,3156.0,20.73,52.76,56.29,33.733112686217524,18.371220013270474,11.15,32.54,21.94
AVAH,Aveanna Healthcare,32.5877,small,5.98,5.43,6.029963743311962,4.966023970689574,5.3212941313898074,8.269930384091273,0.187,91,5.56,4.98,4.94,12362998.66,1721866.0,81.31,1.41,95.11,-1.24,False,small,7.18,78.16,35.47,-63.1,44.58246763160503,34.9295833441317,29.07,44.27,45.39
MRCY,Mercury Systems,32.4291,small,4.18,46.26,60.133149644089876,47.780586070244155,55.59115834098035,4.174723740566799,0.779,77,58.39,46.62,54.31,52440710.88,792994.0,24.82,-0.85,104.42,-3.3,False,small,66.13,51.64,36.8,-55.23,38.403492796801686,18.957765899349297,13.26,41.86,21.77
PHAT,Phathom Pharmaceuticals,32.3753,small,6.05,8.77,9.793006639962071,8.244892611739916,8.865555886958791,4.184401864001641,0.116,83,9.57,7.31,9.39,11554048.08,1056129.0,13.6,6.84,377.73,-43.9,True,small,10.94,109.98,168.14,-16.45,32.68820487027953,23.39891755792449,14.32,49.71,16.53
MCRB,Seres Therapeutics,32.3482,small,7.89,14.93,15.590616397470285,13.980313140936723,13.49038899034299,7.094897178851078,0.239,70,15.26,13.39,12.63,2435445.02,129030.0,29.9,13.09,178.8,-18.64,True,small,18.88,26.0,167.73,-21.95,35.04704658378619,39.95148704396241,23.71,40.96,49.5
FMCC,Federal Home Loan Mortgage,32.2710,small,5.38,4.7,8.21243119753824,5.723128630590877,7.63605657372824,4.28103755882141,0.156,70,7.81,5.55,7.74,35765868.58,3978406.0,39.38,0.56,740.19,-3.02,False,small,8.99,62.27,12.37,-88.9,57.0819141115799,17.730924505326296,15.1,62.1,16.11
WDC,Western Digital,32.2655,large,2.65,50.95,73.88680181996692,55.754706221695834,68.07454148116871,2.4764611907437617,-0.502,42,74.59,52.32,68.0,554603255.84,7421924.0,8.58,-0.45,145.13,-5.04,False,large,74.72,59.25,43.01,-43.16,34.01559269793839,9.762031993516418,0.18,42.82,9.88
COOP,Mr Cooper,32.1820,small,4.23,125.45,180.08459277586815,130.27897060277044,164.30346409529878,3.1720111064322154,-1.032,55,179.37,121.74,161.85,160868470.89,880651.0,16.25,-4.5,110.16,-9.95,False,small,182.67,64.6,39.29,-54.23,40.214494445902105,11.178422807962418,1.84,50.05,12.86
UEC,Uranium Energy,32.1446,small,5.88,6.78,9.472271911035405,6.8439137096302725,8.345719247028988,4.5212914328506715,-0.125,60,9.58,6.78,8.0,118503260.67,12299248.0,8.14,-10.21,140.88,-10.21,False,small,9.64,95.83,52.69,-51.98,40.85507808836446,15.50831887175892,0.53,42.08,20.46
LGCY,Legacy Education,32.0051,small,5.64,8.29,11.44953315942408,8.58064957977541,10.817993367864588,2.338579871442903,0.144,68,11.24,8.48,11.04,976586.17,76897.0,12.79,13.49,215.92,0.0,True,small,12.7,80.65,36.12,55.7,48.007442582597704,17.3970030128324,12.98,49.7,15.02
WBTN,Webtoon Entertainment,32.0046,small,7.85,11.75,12.34616739801434,11.022480369107804,10.797539692155745,8.94467138305497,0.415,69,11.58,10.45,10.13,18132933.91,1268925.0,39.41,-4.54,103.56,-15.74,False,small,14.29,60.56,57.55,-72.09,29.64414107780968,32.34496382894962,23.42,36.77,41.0
STG,Sunlands Technology,31.9466,small,8.22,8.12,9.695004521605629,7.228394458324833,8.747548074074958,3.532777510798968,-0.044,67,9.65,6.58,8.49,155134.0,15766.0,-6.91,1.76,113.91,-29.46,False,small,9.84,55.01,82.9,-12.39,36.12981495036453,12.488664442585161,1.94,49.44,15.92
STAA,STAAR Surgical,31.9204,small,2.6,23.25,25.146995517521418,22.46414176173993,21.856827242696653,6.654677886565752,0.107,93,24.45,20.9,20.15,93841919.06,3371849.0,44.95,-1.9,84.43,-25.25,False,small,27.83,68.98,53.93,-74.77,23.886326462731788,27.32863599541535,13.82,33.16,38.13
NIO,NIO,31.5785,large,3.84,4.7,4.77390815757292,4.274890420764608,4.424918102006382,3.41807043291138,0.037,60,4.79,4.26,4.21,351538229.51,63454554.0,12.6,15.18,76.43,-23.16,True,large,5.54,30.97,50.95,109.73,29.593965101194676,25.200057318304015,15.55,30.15,31.69
ASM.TO,Avino Silver & Gold Mines,31.5381,small,5.52,3.54,5.151425687429878,3.450645306237058,4.880181588282388,1.9716592878583405,0.028,78,5.02,2.99,5.01,2692120.57,492161.0,12.78,1.3,337.6,-7.13,True,small,5.47,207.3,26.04,-31.16,58.521074018037964,12.085993134636674,9.04,82.99,9.08
PI,Impinj,31.5378,small,4.25,136.56,153.97000220587591,129.07808122438337,136.35906666750262,4.919403912632259,-0.215,63,154.02,125.32,128.88,99811823.65,597855.0,34.37,3.2,166.95,-30.02,False,small,166.95,90.3,45.33,-68.0,29.340317439164455,22.43410290207557,8.39,33.22,29.54
AMPG,AmpliTech,31.4149,small,9.29,2.58,3.0491284024844405,2.096877072403188,2.7389823160948032,2.7078836038017196,-0.044,56,3.11,2.07,2.62,2330915.07,749490.0,1.3,0.32,363.49,-45.53,False,small,3.11,100.65,32.91,-77.62,48.315799763869435,13.545822538722607,0.14,50.33,18.84
CPSH,CPS Technologies,31.4040,small,8.08,1.97,3.031780399734095,2.186619750466673,2.7967207614074696,3.2522642769979404,0.008,58,2.99,2.0,2.8,362103.75,113869.0,25.69,-0.31,144.62,-7.83,False,small,3.18,107.84,10.8,-74.2,45.42994955210287,13.704594462253095,6.43,58.69,13.4
OTLY,Oatly,31.3448,small,5.68,12.33,16.422982146227387,13.348797582309064,14.759689530290963,3.9443278208002974,-0.04,65,16.39,12.16,14.4,2576642.68,147659.0,15.41,0.0,155.12,-14.46,False,small,17.45,95.19,57.21,-56.74,30.723384577545687,18.2274191078869,6.44,43.54,21.21
TPB,Turning Point Brands,31.3420,small,4.04,67.44,92.17614139777777,68.03791458950195,83.98862864997244,3.893304922200147,0.229,86,90.79,67.13,81.5,43585571.37,439681.0,26.62,0.56,160.4,-0.71,False,small,99.13,41.26,38.72,26.3,45.69817519847304,18.027882575783096,9.19,47.66,21.63
BWAY,Brainsway,31.3256,small,3.67,10.13,13.029007779959057,10.573840047261918,12.223799466534865,4.178027402093698,0.331,89,12.57,10.44,12.33,1000499.3,66856.0,27.58,15.29,109.3,0.0,True,small,14.97,60.31,39.86,55.14,41.57581288433112,22.466014277994482,19.08,43.36,21.4
VSTM,Verastem,31.3222,small,7.34,5.69,7.162372589510649,5.622040425445252,6.424874209226814,6.5716257817467705,0.154,75,6.98,5.79,5.76,27184866.87,3119319.0,41.94,6.02,263.12,0.0,True,small,8.72,57.31,14.52,-25.13,55.10382957286186,35.722501577963016,24.8,50.49,51.26
